Country,ITL,sex,extract_date,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,Outer London - South,male,2025-07-01,6362,7172,7659,8127,7856,8535,8851,9166,9714,9433,8507,10081,9349,10471,10086,9624,10357,9162,8946,8056,7652,7305,7788,8762,9175,9785,10281,10340,10734,11183,10994,11942,12191,12433,12242,13686,12527,12698,13319,12587,13121,12995,13307,13473,13538,12621,11921,12046,11509,11343,10953,11033,10813,10329,9845,10330,9995,10232,10042,9991,9423,8733,8298,8029,7614,7126,6777,6373,5813,5513,4726,4424,4817,4373,3861,4884,4312,5782,3143,3975,2883,3316,2031,2213,2203,1951,1655,1447,1260,1140,865,889,593,484,330,771
England,Outer London - South,persons,2025-07-01,12482,12648,15559,15935,15680,15519,17127,18181,18906,18127,17171,19551,19252,19600,19626,20173,20169,17758,17074,16664,15634,14231,15781,17722,19314,21246,21425,21155,22346,22418,22368,24325,24474,25041,25390,27938,25068,25917,26770,24540,25941,25593,25603,25402,27479,24011,22597,24227,21030,23174,19378,21721,20807,19989,19198,20048,19253,19438,18602,19661,18939,18328,16590,16367,15130,14515,13487,13153,12065,11427,10201,9483,9933,9612,8890,8427,10672,13274,7336,8211,6830,7296,4850,5263,5178,4787,4157,3690,3239,2832,2031,2227,1715,1470,1055,2823
England,Outer London - West and North West,female,2025-07-01,10754,11899,12905,13105,13357,13915,14503,15411,14865,14869,14394,16194,15906,15961,15929,17348,16320,15319,13851,15048,14321,14461,16828,20796,22663,24063,24659,24059,25386,22763,22491,24191,23849,23281,21756,24258,22598,21972,22896,22196,20548,21005,20450,22379,21598,20776,18220,18018,17598,19337,16406,16420,15958,15951,15399,16118,15582,14342,14986,14368,14047,14039,13018,12928,12357,11891,11129,10476,10464,9634,9456,8783,8011,7726,8040,7508,7426,9907,6042,6161,6062,6078,3996,4644,4429,4173,3581,3307,3178,2465,2224,1870,1468,1354,920,3035
England,Outer London - West and North West,male,2025-07-01,11575,12583,14113,12518,14504,14285,15206,16326,15930,15694,14929,17041,17445,17689,17325,17686,16913,16645,15815,15952,15907,16445,18641,20078,21366,23681,24764,24969,25428,24782,24263,24832,24538,24982,25853,26707,26166,25766,25049,25314,24160,24336,24730,26086,24912,23524,22606,21899,21482,21627,19429,18985,18457,19134,17678,17231,16990,14889,15800,15939,16381,13709,13012,13521,11578,11551,10772,10606,9529,9382,8518,8185,7242,7627,7091,6174,5979,8324,4831,5718,4578,4557,2740,3493,3058,3093,2611,2356,2035,1736,1490,1170,936,723,546,1186
England,Outer London - West and North West,persons,2025-07-01,23130,23943,27318,25571,27820,28164,29469,31708,30803,30485,29219,33086,32832,33121,33048,35126,33588,31974,28564,31142,30124,30914,34854,40637,44485,47872,49518,49123,50586,47170,46762,49270,46933,48238,46715,51106,48769,48066,48834,48043,44654,44921,45106,48040,46386,44565,40415,39499,39094,42017,34743,35727,35113,34533,32584,33696,32475,30895,31401,30661,29834,27996,26130,26807,23073,23335,21909,21123,20208,19019,17945,16816,15472,15159,14980,13650,14308,19059,11134,11658,10683,10530,6620,7779,7742,7258,6198,5668,5072,4197,3714,3045,2478,2078,1467,4254
England,Shropshire and Staffordshire,female,2025-07-01,6753,7738,8126,8283,8483,8915,9087,9551,9281,9866,9587,10180,11161,10203,9348,10823,10919,9653,10178,10277,9502,8374,9034,8148,8831,9961,9417,10127,10320,10825,11134,11787,12147,12400,12170,12437,12686,11542,12473,11782,10096,12296,9712,11890,11752,9329,8984,8690,9160,10257,9317,9824,12353,11486,12562,12382,12037,12256,13199,12965,12500,12265,12156,11381,11178,11189,10020,10538,9192,8605,10401,8406,8892,7293,8587,7775,11475,11847,6380,8559,7998,7615,5576,4946,5154,4728,4433,3659,3228,2585,2338,2041,1567,1444,1300,2495
England,Shropshire and Staffordshire,male,2025-07-01,7194,8330,8538,8606,8883,9016,9584,10547,9821,10227,10306,10927,11487,10707,10520,11394,10691,9842,10592,10574,10188,9242,8530,8976,9416,9188,10656,10958,9638,11277,10535,11514,12140,13596,12334,12646,12301,12024,12657,11509,12198,11956,10245,12880,12733,10785,9116,9415,9667,10501,9615,10672,12785,12415,12891,12834,12879,12871,11635,12956,12520,12662,11984,11463,10851,11120,9831,10104,8722,9146,9307,8863,7923,6967,8705,7453,9983,10037,5587,7630,7116,6631,4374,4063,4026,3601,3379,2658,2231,1880,1390,1101,911,708,538,995
England,Shropshire and Staffordshire,persons,2025-07-01,13922,16230,16862,16794,17388,17945,17967,20168,18975,20063,19472,21403,22661,20580,19664,21590,21829,19536,20970,21007,19850,17994,17382,16512,17872,18909,20490,21628,20253,21769,21108,23317,24247,26373,24385,25685,25435,23354,24456,23035,22317,24398,20236,24641,24858,21018,18419,18106,18754,20885,18849,20396,25715,23676,25310,25340,24714,25223,25801,25951,24959,24669,24243,23506,21558,22418,20081,20701,17922,18526,19648,17751,16867,14391,17764,15151,21090,21836,11995,16120,14928,14342,10211,8940,9158,8449,7840,6315,5461,4553,3734,3041,2466,2149,1835,3490
England,South Yorkshire,female,2025-07-01,6156,7379,7104,7326,7630,7803,8266,8701,8459,8483,8945,9416,9077,9055,9017,9134,8758,8435,9370,9556,9764,9035,9668,10758,10965,10663,11153,11060,10642,10707,10731,12097,11254,12499,10228,11728,11685,10939,10542,10893,10807,9097,9852,10397,10179,8717,7395,8252,6547,8355,7658,8220,10114,9807,10006,10168,9818,9960,10106,10108,9644,9565,9260,8982,8836,8323,8482,8151,7036,6517,7835,6123,6498,5993,5832,6150,6899,9561,3465,7373,5089,4854,3529,3698,3706,3503,2904,2678,2364,2083,1730,1180,1174,1009,616,1688
England,South Yorkshire,male,2025-07-01,6579,7095,7935,7762,7975,8117,9135,9464,9120,8778,8860,9746,9567,9691,9423,9654,9275,8953,9253,10264,9996,9511,9893,10712,10664,12040,12846,12430,11975,11773,12363,12520,12319,12638,11747,12193,11716,11531,12097,11021,11562,10653,9656,10636,11138,9276,8049,8925,8248,8271,8811,8522,10244,10274,10309,10669,10020,10271,10123,10308,10014,9883,9486,8954,8472,8393,7972,8081,6787,6324,7318,5655,5715,6139,5293,5415,7585,7839,1831,6531,4374,3949,3063,2909,2730,2413,2334,1862,1625,1235,959,759,619,477,341,733
England,South Yorkshire,persons,2025-07-01,12660,13835,15512,14665,15621,15848,17510,18189,17475,16925,17348,19217,18573,18679,17870,19064,18301,17396,19232,20409,20115,18490,19555,21445,21542,22849,24126,23563,22723,22412,23026,24127,23482,25910,22158,23746,23669,22520,22458,21897,22328,19765,19850,21372,21512,18097,15546,17019,15388,16852,16763,16655,20322,20001,20193,20869,19672,20020,20211,20367,19500,19308,18787,18165,17233,15984,16866,16302,13954,12838,15722,11753,12490,11721,11497,11616,14350,17608,5162,13998,9331,9020,6484,6299,6417,5925,5247,4529,3987,3314,2784,2119,1793,1488,951,2420
England,"Surrey, East and West Sussex",female,2025-07-01,11490,10815,14769,14168,14691,16498,13964,17157,17413,16904,16770,18933,19102,19608,18804,19130,19816,18715,17733,16516,18473,15015,15753,17046,18011,18203,18580,17742,18186,17233,19005,20727,20713,23092,21475,23500,22257,21453,22409,21132,21405,20937,21180,24412,23169,21791,19219,19881,19981,20277,20403,21056,23381,21236,20189,22469,22206,21700,21495,23381,22428,22115,20793,20176,19156,18803,17864,17332,16183,15767,16744,14588,15514,13140,16633,13358,18200,23789,12507,14574,13310,14078,8478,8118,9776,8591,8087,7205,6226,5739,4917,4513,3728,3109,2479,6526
England,"Surrey, East and West Sussex",male,2025-07-01,11464,10312,16283,14484,15424,16201,16258,18408,16885,18011,17287,19572,20301,19855,19526,20512,20558,19803,19476,17405,19179,14986,16765,16519,18186,19027,18119,19083,18861,18866,17836,20991,19980,20492,21584,23103,23887,21376,22498,21016,21779,21506,23456,23275,23944,23016,20035,19984,20265,21555,20805,20976,23680,22028,21511,22683,21929,20855,23160,23982,22651,21461,21041,19968,19320,18083,17143,17398,14736,15207,16162,14170,13418,12691,12699,11406,15368,21210,9271,11639,11519,11611,6569,6666,7022,6361,5612,5044,4322,3668,2942,2586,2094,1656,1172,2466
England,"Surrey, East and West Sussex",persons,2025-07-01,23073,20856,31719,28551,30131,32303,29793,35692,32815,35667,33929,38229,39461,39619,38508,38843,40315,38651,37142,34112,37722,31034,32740,33151,35886,37547,36885,36940,36859,36770,36233,42092,40547,43779,43230,46864,46334,43403,45254,42055,43206,42716,44250,47696,46990,45074,38925,40124,39939,42423,40800,42315,46803,44085,41262,44623,44135,41987,44556,47874,45024,43521,41784,40919,38484,37187,35460,34940,30816,31264,31855,28122,29217,26097,29688,24975,33450,45231,22193,25978,24796,25128,15435,14168,16772,14936,13733,12893,10519,9772,7821,7097,5819,4773,3662,8893
England,Tees Valley and Durham,female,2025-07-01,4859,5634,5542,5862,6087,6257,6671,6969,6926,7520,6639,7698,7942,7969,7629,8107,7321,8115,7999,7801,8473,7924,7335,7806,7878,7091,7824,8002,7785,7568,8490,9052,8785,8984,7691,9190,8775,8831,9365,8729,8350,7598,8610,8589,8796,8204,6098,7204,6530,6957,6311,7403,8823,8570,8395,8708,8899,9155,9331,9026,9728,9412,9688,8512,8383,8779,8244,7986,7265,6567,7061,7111,6508,6005,6100,6014,7155,8952,4458,5646,4494,4215,3179,3532,3347,3296,2975,2438,2258,2247,1487,1568,788,1138,602,1452
England,Tees Valley and Durham,male,2025-07-01,5254,5874,5820,5930,6506,6665,6281,7500,7703,7229,8020,8420,8365,8419,7944,8125,7864,7992,8470,8267,8326,8050,7604,7574,7831,8231,8568,8878,8540,8437,8252,9114,9209,9065,9003,9328,9108,9192,9655,8549,8856,8326,8679,8906,8685,8453,6856,6459,6755,7457,6703,7533,9529,8511,8097,8834,8010,8929,9764,9296,8581,9427,8803,8464,8366,8155,7839,7722,6913,6584,6638,6879,5698,5697,5933,5350,5899,8317,3475,5833,3814,3385,2884,2711,2648,2394,2004,1730,1434,1100,894,819,390,476,354,614
England,Tees Valley and Durham,persons,2025-07-01,10023,11254,11392,11742,12668,12954,13347,14487,14666,14388,14059,15977,16304,16605,15355,16227,15231,16170,16512,16306,16836,16492,14816,15233,15843,15253,16696,17445,16264,15729,17161,17323,18092,19350,16181,18691,17939,18008,19031,17333,17251,15871,17340,17424,17565,16844,13165,13577,13260,14459,12935,15091,18622,16988,16564,17438,17100,18176,19162,18364,18474,18666,18520,16881,16689,16991,16137,15859,14233,13309,13849,13246,12055,11841,12375,11507,12558,17631,7950,11427,8320,7736,5862,6089,5995,5696,4944,4428,3718,3221,2378,2642,1041,1665,1112,2067
England,West Midlands,female,2025-07-01,14852,17381,18603,18438,18766,19277,20842,23171,21082,21773,22678,23233,23838,22460,22792,22714,21828,21314,22169,22399,21859,21671,24677,25218,25094,26469,25752,28209,25785,25749,24801,26274,25147,26191,25859,26271,26203,26252,25473,25410,24610,24990,22487,25208,24781,20394,19127,19202,18400,18349,17751,17205,20238,20443,19482,19899,19103,18308,19553,18899,17907,19468,17576,17493,15543,15026,15373,14673,12638,12764,12750,12423,11436,12008,11165,10008,12807,13687,8193,9877,9822,10257,6399,6980,5974,6591,5577,5622,5070,3827,3016,2970,2589,2105,1481,3818
England,West Midlands,male,2025-07-01,16898,18721,19068,18601,20217,20799,20954,23184,21893,22630,22948,24853,24441,23963,23218,23472,23738,24089,23324,23136,24867,23742,24291,25064,28221,26274,28255,29414,28518,26361,27413,27232,27561,28411,27447,28492,28077,27136,27225,27159,26167,27452,22589,27675,25638,23632,21303,21412,21077,20628,20826,20418,21816,22663,22194,22423,21309,20418,20047,20046,19182,19163,17845,18136,15881,15672,15752,13523,12702,12181,12434,12146,10423,10363,10238,8464,10420,12797,6612,8679,8037,8131,5154,4652,5289,4667,4049,3603,3126,2439,2051,1692,1383,1058,766,1731
England,West Midlands,persons,2025-07-01,31981,36161,37146,36916,39706,39577,41820,46306,42591,43929,45544,48386,48409,45964,45913,46783,45500,45257,45215,46195,47641,45778,49431,51356,52944,52981,53870,56563,54777,52034,53506,54357,52729,56144,53259,54714,54459,53345,53655,52756,50644,52318,45204,52749,50554,44473,40942,40364,39752,39446,38618,37271,41282,43392,41503,42284,40759,38404,39104,38948,37940,38699,35503,35923,31394,30682,31120,28939,25076,24834,25172,24538,21780,22726,21753,18271,23007,26202,15045,18234,17851,18360,11592,11488,11430,11221,9667,9332,8207,6320,5105,4666,3969,3166,2248,5570
England,West Yorkshire,female,2025-07-01,10941,11635,13059,13004,14075,14277,15329,15645,15775,15669,16237,16977,16691,17574,15936,16916,16051,16593,15580,16019,16835,16412,17519,16467,19556,18652,18369,18856,18230,17880,18934,19913,19766,21117,19388,21024,20101,19619,20338,18423,18093,18094,18118,19124,19268,16970,13580,14675,14268,15137,13652,14253,17402,16521,16507,16514,16126,15691,15829,16024,15759,15781,14669,13838,14197,13286,13360,13491,11037,10949,10761,10689,9873,8891,11619,8100,12946,14526,6057,8979,7614,7812,5645,5669,5414,5281,4863,4206,3405,3708,2636,2265,1918,1606,1156,2943
England,West Yorkshire,male,2025-07-01,11075,13188,13945,13671,14325,15092,15684,17575,16314,16691,16594,17601,17639,18077,17888,17571,16682,17095,16352,16447,17366,16021,16424,17304,18765,18641,19303,19211,19900,19482,20194,20400,20837,22074,20283,21015,20643,19480,21185,20118,20402,20817,18328,20762,19964,18293,15793,16160,15878,15356,15761,15621,18283,17907,16896,18196,15173,15394,16861,18366,15678,15803,14745,14690,13480,12683,13137,13111,10470,10241,11158,9062,10243,9302,9125,8383,11155,11933,5212,7874,6518,6889,3906,4172,4196,3855,3402,2957,2429,1946,1614,1223,986,711,570,1082
England,West Yorkshire,persons,2025-07-01,22056,22968,28943,26276,28564,29163,30899,33008,32089,32650,32553,34668,33391,35738,33902,34341,32451,33929,31831,32505,34479,32567,33705,33089,38243,37475,37853,38721,38548,38075,39807,40115,40714,43252,39736,41904,40811,39445,41486,38281,38619,39416,36660,39476,39395,35940,29394,30833,30062,30541,29087,29789,36132,34278,33584,33976,31231,30844,31488,32887,31379,31275,29313,28642,28123,24914,26627,26833,21438,21448,22026,19554,20061,18357,21480,16829,23372,26634,11419,16650,13889,14797,9649,9619,9614,9110,8168,7171,6088,5311,4251,3487,2903,2316,1728,4052
England,Bedfordshire and Hertfordshire,female,2025-08-01,9527,8799,12351,11303,11756,12070,12075,13642,12776,13071,12816,14016,14261,14218,13166,14403,13596,13068,12566,10474,10802,9221,11093,11569,12575,12950,13192,14625,13922,15367,14725,15865,16026,16575,16563,17239,16890,17629,17079,15850,16365,15438,14974,18158,17285,16239,13381,15036,11756,15222,12220,13738,14268,13529,13689,13243,13600,13766,14098,14135,11903,14103,12182,11771,11421,10814,9878,9690,9645,8764,10083,7707,8241,6686,8983,6301,9981,11237,5785,8338,5532,7579,4695,4195,4871,4504,4062,3766,3427,3007,2446,2177,1903,1446,1207,2991
England,Bedfordshire and Hertfordshire,male,2025-08-01,10805,9191,13892,11803,12409,12632,13354,13387,13476,14025,13742,14368,14780,15403,13813,15147,14301,13446,12994,12362,11136,10933,11716,12112,12558,13584,14647,14615,14000,14471,15042,15471,16365,16247,15107,17541,17340,16822,16958,15342,17191,15609,16406,17083,18433,16075,14606,16086,14307,14495,14241,14574,14904,15043,13829,14582,13798,12682,14958,14241,13912,13436,12461,11896,11311,10865,10626,10407,8662,8409,7758,8260,7425,6633,8083,5129,7764,10147,4765,6892,5398,6328,3157,3306,3579,3258,3062,2768,2268,1798,1566,1349,1028,769,610,1184
England,Bedfordshire and Hertfordshire,persons,2025-08-01,19444,17432,26710,23107,24183,24765,25381,27118,26237,27270,26252,28193,28298,29892,26721,28978,28524,26857,25415,22899,22635,20060,22784,23703,25188,26919,28130,29444,28036,30047,28798,31293,32437,34082,31834,34686,34224,34744,34117,30956,33776,30970,31552,35313,35472,32071,27953,30794,26574,29989,27062,27566,29022,29602,27321,28075,27457,25036,29028,28041,26497,27918,24612,24050,22719,21697,20640,20059,18246,16753,17761,16288,15629,13150,17359,11412,17576,21537,10621,15024,10938,13880,7243,7400,8392,7741,7137,6555,5700,4829,3871,3542,2933,2214,1818,4172
England,"Berkshire, Buckinghamshire and Oxfordshire",female,2025-08-01,11499,12681,14553,13468,13945,14677,15221,16900,16487,17481,15739,18194,18321,18865,17294,18921,18036,17167,16523,15851,15081,14813,15980,16771,17902,16785,18035,18918,17963,18722,18766,20655,20650,22851,21238,21962,22167,21679,22376,21150,22001,22257,18910,23414,22537,19957,18838,19262,17011,18714,16638,18638,19043,17842,18367,18166,18142,17211,18057,17950,17855,16759,16262,15616,15083,14585,14584,13084,12223,11988,12079,10943,10625,11025,9915,9900,12237,16081,7683,9724,9749,9321,5428,5866,6205,6558,5083,4649,4373,3657,3127,2723,2295,1912,1500,3977
England,"Berkshire, Buckinghamshire and Oxfordshire",male,2025-08-01,11811,12501,14187,14396,14136,16707,14979,17535,17555,17173,17023,19403,19728,19587,18902,20085,19753,18640,18061,17620,16497,15184,16002,15838,18318,18347,19158,18578,18913,19808,19520,20829,21280,21962,22072,23150,23418,22183,23528,22006,21536,23619,20517,24640,23205,22962,19209,19703,19437,19646,18901,19380,19840,19107,18575,19043,18535,17573,19053,18808,17891,17352,16279,16737,14868,14436,14211,12942,11695,11718,10158,10578,10331,9185,9737,7812,11911,13693,6258,8879,7898,6849,4735,4765,4943,4464,4032,3604,2949,2482,2002,1691,1325,1013,756,1704
England,"Berkshire, Buckinghamshire and Oxfordshire",persons,2025-08-01,22559,24831,31316,27534,27709,31308,30006,34481,34131,34140,31987,37467,37531,38326,36130,39043,37652,36558,34525,34004,31016,30053,32313,33397,36473,35175,37411,36733,36878,39485,37906,41188,41295,43980,42840,45033,45683,42715,44739,42805,43505,45439,39917,47906,45686,42483,37919,39146,36130,39374,34330,37887,39201,36940,36645,37143,36462,34394,37367,36621,36043,34407,32614,32258,29906,28865,28874,26265,23896,23816,22857,21635,20978,20521,19935,18173,23572,29888,14155,18066,17564,15939,10217,10618,11376,10473,9124,8253,7614,6138,5124,4409,3622,3502,2255,5575
England,Cheshire,female,2025-08-01,3777,4428,4633,4674,4979,5073,5283,5547,5900,5736,5235,6072,5929,6168,5557,6197,5973,5612,5503,5667,5202,4337,4580,5032,5432,5489,5858,5976,5872,6319,6035,7023,7244,7276,7205,7433,7330,7093,7505,7092,7131,7168,6987,7387,7452,6416,5723,5775,6021,6369,6566,6987,7374,7278,7729,7635,7117,7656,8179,8001,8119,7872,7432,6916,6685,6328,6127,6561,5309,4810,5493,4914,4552,5940,5040,4022,7094,7221,3659,5087,4600,4211,3051,3393,3087,2402,2852,2343,1881,1667,1395,1279,1024,783,640,1652
England,Cheshire,male,2025-08-01,3979,4567,5397,4892,5051,5324,5800,6119,5935,6040,5386,6688,6460,6667,6462,6598,6463,6139,6116,5418,4809,4824,4727,4692,5909,5838,5989,5846,6150,6495,6802,6815,7384,7693,7419,7402,7267,7229,8152,6995,7466,7014,6911,7615,8144,6293,5775,6153,6206,6642,6003,7116,7842,7401,7463,7704,7613,7497,7656,8271,8117,7848,7457,8041,6465,5763,6610,6026,5072,4963,5396,5039,4947,4714,5397,3456,6080,6125,3181,4611,4109,3749,2494,2551,2361,2244,1861,1601,1398,1098,830,741,573,448,287,684
England,Cheshire,persons,2025-08-01,7287,8258,10588,8876,10046,10366,11194,11430,12022,11822,10366,13035,12775,12856,11375,12793,12501,11733,11636,11174,10632,9502,9589,9721,11267,11495,10827,12302,11908,12716,12582,13746,14124,16037,14539,14853,15213,13609,15874,14122,14891,14113,13961,14915,15566,12959,11732,12130,11477,13007,12438,13362,15289,14521,15197,15166,14649,14438,15663,16211,16194,15682,14912,15359,13327,12580,12324,12706,10697,9882,11236,10179,9621,10649,10087,7345,12966,13585,6805,9691,8785,8121,5460,5798,5444,4955,4916,3950,3213,3495,2224,2020,1597,1230,929,2337
England,Cornwall and Isles of Scilly,female,2025-08-01,1951,2174,2290,2336,2419,2603,2671,2921,2975,3052,3339,3519,3474,3398,3308,3272,3211,3455,2977,3026,2918,2976,2786,2973,2881,3029,3009,3035,3135,3230,3340,3950,3154,4413,3248,4074,4105,3527,3805,3738,3625,3675,3754,3882,4024,3116,3082,3206,3227,3497,3539,4166,4489,4316,4430,4532,4625,4998,4862,5012,4836,4913,4603,4508,4429,4309,4188,4561,3535,3891,4433,3282,3831,3381,3686,4228,3983,5679,2575,3926,3166,3138,2189,2019,1918,1818,1565,1503,1322,1044,979,876,711,571,422,990
